('21-03-08 00:39:49.14036', 145, 133, 142, 88, 122, 71, 48, 72)
('21-03-08 00:39:55.44117', 86, 83, 92, 86, 109, 80, 74, 75)
('21-03-08 00:39:55.46349', 79, 75, 78, 89, 103, 83, 73, 74)
('21-03-08 00:39:55.47885', 76, 79, 74, 89, 97, 87, 71, 77)
('21-03-08 00:39:55.50111', 73, 79, 79, 87, 99, 82, 69, 68)
('21-03-08 00:39:55.52381', 71, 83, 81, 88, 95, 78, 66, 71)
('21-03-08 00:39:55.54024', 72, 86, 86, 93, 114, 93, 78, 83)
('21-03-08 00:39:55.56168', 69, 85, 87, 86, 110, 92, 78, 79)
('21-03-08 00:39:55.58447', 72, 82, 88, 87, 112, 92, 80, 77)
('21-03-08 00:39:55.59876', 74, 85, 87, 96, 125, 94, 86, 79)
('21-03-08 00:39:55.62555', 82, 93, 99, 102, 130, 95, 88, 77)
('21-03-08 00:39:55.64385', 75, 90, 99, 96, 124, 80, 78, 66)
('21-03-08 00:39:55.65762', 89, 87, 103, 94, 119, 79, 78, 72)
('21-03-08 00:39:55.68910', 91, 90, 114, 98, 121, 75, 74, 74)
('21-03-08 00:39:55.70434', 88, 87, 112, 88, 103, 69, 66, 74)
('21-03-08 00:39:55.71912', 86, 73, 102, 78, 105, 66, 61, 74)
('21-03-08 00:39:55.74835', 86, 72, 109, 81, 94, 68, 63, 74)
('21-03-08 00:39:55.76411', 76, 75, 100, 82, 100, 74, 64, 74)
('21-03-08 00:39:55.77745', 70, 75, 99, 77, 95, 72, 64, 70)
('21-03-08 00:39:55.80051', 75, 78, 110, 85, 104, 81, 65, 70)
('21-03-08 00:39:55.82284', 75, 78, 112, 87, 110, 84, 66, 71)
('21-03-08 00:39:55.84506', 78, 85, 117, 87, 118, 88, 70, 73)
('21-03-08 00:39:55.86412', 93, 96, 342, 87, 111, 83, 68, 71)
('21-03-08 00:39:55.88313', 110, 94, 485, 83, 111, 84, 71, 71)
('21-03-08 00:39:55.90680', 111, 100, 627, 84, 103, 79, 69, 69)
('21-03-08 00:39:55.92396', 126, 102, 818, 84, 104, 73, 69, 73)
('21-03-08 00:39:55.94288', 148, 124, 1142, 90, 117, 78, 73, 80)
('21-03-08 00:39:55.96532', 172, 131, 1199, 97, 118, 82, 84, 91)
('21-03-08 00:39:55.98209', 175, 139, 1233, 111, 124, 99, 92, 100)
('21-03-08 00:39:56.00267', 181, 162, 1237, 115, 138, 99, 98, 101)
('21-03-08 00:39:56.02566', 197, 189, 1178, 116, 127, 106, 104, 101)
('21-03-08 00:39:56.04396', 183, 178, 894, 111, 123, 100, 98, 96)
('21-03-08 00:39:56.06277', 161, 171, 756, 104, 124, 95, 91, 93)
('21-03-08 00:39:56.08538', 156, 167, 613, 91, 127, 81, 82, 86)
('21-03-08 00:39:56.10217', 147, 142, 459, 76, 109, 80, 76, 83)
('21-03-08 00:39:56.12294', 111, 105, 282, 75, 115, 71, 70, 78)
('21-03-08 00:39:56.14542', 111, 98, 176, 81, 102, 70, 72, 73)
('21-03-08 00:39:56.16394', 93, 99, 149, 82, 107, 70, 68, 61)
('21-03-08 00:39:56.18268', 80, 99, 127, 83, 98, 68, 62, 59)
('21-03-08 00:39:56.20530', 82, 103, 105, 88, 102, 67, 63, 61)
('21-03-08 00:39:56.22237', 76, 103, 79, 86, 98, 66, 58, 59)
('21-03-08 00:39:56.24355', 69, 102, 69, 77, 92, 65, 55, 58)
('21-03-08 00:39:56.26498', 76, 100, 74, 80, 91, 68, 52, 60)
('21-03-08 00:39:56.28182', 71, 100, 77, 80, 95, 66, 55, 58)
('21-03-08 00:39:56.30798', 72, 104, 80, 75, 89, 65, 50, 55)
('21-03-08 00:39:56.32498', 71, 105, 78, 73, 85, 67, 51, 55)
('21-03-08 00:39:56.34998', 70, 114, 84, 80, 97, 70, 54, 59)
('21-03-08 00:39:56.36344', 67, 113, 80, 72, 87, 69, 53, 58)
('21-03-08 00:39:56.38542', 70, 117, 81, 66, 87, 66, 50, 58)
('21-03-08 00:39:56.40181', 63, 111, 78, 73, 89, 65, 52, 59)
('21-03-08 00:39:56.43029', 68, 116, 77, 78, 97, 63, 53, 60)
('21-03-08 00:39:56.44530', 67, 107, 75, 75, 87, 61, 47, 56)
('21-03-08 00:39:56.46314', 74, 105, 85, 79, 91, 60, 52, 58)
('21-03-08 00:39:56.48294', 97, 118, 729, 86, 98, 71, 78, 71)
('21-03-08 00:39:56.50702', 122, 138, 857, 110, 136, 93, 94, 91)
('21-03-08 00:39:56.52485', 126, 167, 983, 116, 142, 114, 111, 102)
('21-03-08 00:39:56.54264', 134, 170, 1018, 117, 157, 128, 121, 114)
('21-03-08 00:39:56.56495', 134, 175, 1027, 117, 158, 130, 125, 115)
('21-03-08 00:39:56.58198', 137, 166, 730, 120, 161, 132, 116, 112)
('21-03-08 00:39:56.60266', 124, 148, 576, 108, 140, 123, 107, 101)
('21-03-08 00:39:56.62772', 119, 117, 318, 106, 133, 108, 89, 92)
('21-03-08 00:39:56.64212', 111, 110, 180, 107, 118, 94, 78, 85)
('21-03-08 00:39:56.66514', 109, 102, 116, 109, 126, 94, 76, 87)
('21-03-08 00:39:56.68610', 91, 94, 349, 104, 112, 85, 73, 85)
('21-03-08 00:39:56.70194', 84, 96, 413, 92, 103, 79, 71, 85)
('21-03-08 00:39:56.72520', 85, 79, 548, 88, 104, 73, 70, 79)
('21-03-08 00:39:56.74525', 84, 82, 567, 89, 116, 75, 69, 78)
('21-03-08 00:39:56.76340', 82, 78, 603, 83, 107, 67, 60, 72)
('21-03-08 00:39:56.78447', 79, 78, 541, 80, 113, 69, 56, 71)
('21-03-08 00:39:56.80500', 77, 73, 500, 80, 121, 70, 51, 67)
('21-03-08 00:39:56.82767', 77, 77, 350, 81, 124, 75, 54, 73)
('21-03-08 00:39:56.84643', 85, 79, 340, 81, 111, 77, 64, 72)
('21-03-08 00:39:56.86522', 83, 84, 272, 86, 113, 85, 69, 70)
('21-03-08 00:39:56.88756', 82, 86, 200, 96, 119, 83, 80, 70)
('21-03-08 00:39:56.90708', 83, 87, 201, 96, 106, 84, 83, 68)
('21-03-08 00:39:56.92502', 79, 88, 192, 89, 100, 83, 85, 70)
('21-03-08 00:39:56.94824', 73, 83, 150, 88, 100, 78, 81, 66)
('21-03-08 00:39:56.96500', 79, 78, 144, 89, 105, 77, 82, 73)
('21-03-08 00:39:56.98559', 82, 75, 110, 80, 95, 89, 74, 78)
('21-03-08 00:39:57.00804', 86, 81, 85, 76, 93, 88, 70, 77)
('21-03-08 00:39:57.02619', 92, 80, 82, 81, 100, 89, 71, 76)
('21-03-08 00:39:57.04515', 90, 80, 84, 76, 97, 87, 69, 77)
('21-03-08 00:39:57.06910', 89, 81, 92, 72, 90, 88, 67, 73)
('21-03-08 00:39:57.08423', 85, 83, 92, 75, 99, 83, 67, 74)
('21-03-08 00:39:57.10540', 81, 79, 80, 75, 103, 82, 68, 74)
('21-03-08 00:39:57.12951', 74, 77, 80, 79, 102, 78, 66, 70)
('21-03-08 00:39:57.14565', 78, 80, 77, 91, 118, 83, 70, 73)
('21-03-08 00:39:57.16573', 81, 81, 89, 92, 114, 77, 71, 71)
('21-03-08 00:39:57.18866', 81, 79, 85, 95, 113, 77, 72, 71)
('21-03-08 00:39:57.20675', 78, 76, 79, 100, 116, 81, 73, 71)
('21-03-08 00:39:57.22531', 85, 75, 77, 99, 114, 85, 73, 78)
('21-03-08 00:39:57.24764', 87, 78, 74, 94, 105, 81, 72, 80)
('21-03-08 00:39:57.26565', 82, 77, 47, 92, 104, 82, 70, 83)
('21-03-08 00:39:57.28510', 86, 79, 73, 91, 110, 92, 76, 79)
('21-03-08 00:39:57.30927', 86, 78, 75, 90, 115, 91, 74, 76)
('21-03-08 00:39:57.32444', 81, 80, 75, 87, 118, 91, 72, 75)
('21-03-08 00:39:57.34543', 76, 73, 80, 81, 116, 92, 75, 70)
('21-03-08 00:39:57.36784', 87, 75, 80, 82, 129, 94, 80, 72)
('21-03-08 00:39:57.38459', 89, 76, 68, 80, 119, 76, 74, 75)
('21-03-08 00:39:57.40894', 86, 77, 68, 75, 116, 73, 77, 76)
('21-03-08 00:39:57.42770', 95, 87, 74, 76, 109, 70, 76, 72)
('21-03-08 00:39:57.44669', 92, 90, 67, 81, 117, 73, 69, 69)
('21-03-08 00:39:57.46576', 81, 86, 65, 81, 109, 74, 69, 67)
('21-03-08 00:39:57.48776', 76, 84, 59, 79, 107, 76, 65, 63)
('21-03-08 00:39:57.50522', 83, 86, 58, 87, 111, 85, 69, 66)
('21-03-08 00:39:57.52538', 72, 76, 49, 84, 111, 85, 70, 66)
('21-03-08 00:39:57.54790', 73, 69, 51, 78, 99, 79, 67, 67)
('21-03-08 00:39:57.56481', 80, 74, 58, 83, 106, 84, 68, 70)
('21-03-08 00:39:57.58531', 85, 81, 61, 83, 100, 84, 74, 71)
('21-03-08 00:39:57.60741', 85, 78, 68, 81, 103, 78, 68, 69)
('21-03-08 00:39:57.62452', 86, 76, 67, 80, 100, 80, 70, 66)
('21-03-08 00:39:57.64505', 88, 81, 66, 85, 106, 82, 72, 70)
('21-03-08 00:39:57.66792', 82, 79, 68, 77, 99, 77, 68, 67)
('21-03-08 00:39:57.68436', 85, 78, 73, 76, 109, 80, 68, 73)
('21-03-08 00:39:57.70524', 82, 80, 71, 71, 98, 76, 69, 73)
('21-03-08 00:39:57.72755', 85, 83, 108, 78, 110, 72, 69, 79)
('21-03-08 00:39:57.74490', 86, 84, 123, 81, 110, 72, 70, 77)
('21-03-08 00:39:57.77294', 86, 87, 123, 89, 114, 72, 76, 82)
('21-03-08 00:39:57.78762', 81, 82, 125, 95, 118, 76, 75, 78)
('21-03-08 00:39:57.80469', 82, 83, 124, 96, 119, 79, 78, 81)
('21-03-08 00:39:57.82624', 81, 81, 95, 93, 113, 87, 81, 80)
('21-03-08 00:39:57.84761', 86, 82, 81, 93, 109, 91, 81, 78)
('21-03-08 00:39:57.87007', 91, 87, 75, 89, 109, 91, 71, 72)
('21-03-08 00:39:57.88601', 99, 88, 60, 86, 103, 89, 70, 70)
('21-03-08 00:39:57.90960', 102, 91, 61, 86, 107, 91, 66, 74)
('21-03-08 00:39:57.93128', 100, 92, 83, 89, 109, 87, 63, 71)
('21-03-08 00:39:57.94676', 91, 90, 91, 84, 112, 82, 63, 70)
('21-03-08 00:39:57.96758', 87, 81, 171, 88, 114, 90, 79, 74)
('21-03-08 00:39:57.99010', 75, 84, 516, 85, 110, 88, 78, 74)
('21-03-08 00:39:58.01288', 72, 89, 910, 90, 108, 86, 81, 70)
('21-03-08 00:39:58.02755', 269, 135, 1029, 96, 145, 84, 83, 73)
('21-03-08 00:39:58.05038', 301, 167, 1291, 123, 186, 101, 110, 105)
('21-03-08 00:39:58.06492', 317, 187, 1323, 124, 204, 101, 107, 121)
('21-03-08 00:39:58.09640', 347, 192, 1285, 123, 221, 111, 113, 123)
('21-03-08 00:39:58.11203', 354, 203, 1117, 121, 222, 122, 118, 127)
('21-03-08 00:39:58.12674', 263, 209, 1034, 120, 204, 131, 123, 130)
('21-03-08 00:39:58.14835', 236, 198, 685, 94, 182, 132, 101, 111)
('21-03-08 00:39:58.17040', 221, 186, 604, 90, 163, 126, 92, 95)
('21-03-08 00:39:58.18589', 187, 184, 483, 90, 151, 123, 87, 94)
('21-03-08 00:39:58.20757', 173, 182, 278, 86, 144, 113, 81, 86)
('21-03-08 00:39:58.23035', 142, 147, 146, 82, 133, 100, 69, 82)
('21-03-08 00:39:58.24522', 127, 134, 115, 79, 109, 86, 66, 79)
('21-03-08 00:39:58.26789', 122, 130, 109, 76, 95, 84, 72, 74)
('21-03-08 00:39:58.29059', 99, 125, 99, 79, 75, 72, 71, 71)
('21-03-08 00:39:58.30680', 100, 106, 85, 75, 73, 68, 69, 73)
('21-03-08 00:39:58.32758', 94, 99, 83, 72, 90, 69, 72, 72)
('21-03-08 00:39:58.35239', 90, 91, 81, 68, 89, 67, 73, 75)
('21-03-08 00:39:58.36732', 85, 85, 85, 69, 92, 67, 68, 77)
('21-03-08 00:39:58.38771', 80, 83, 74, 70, 94, 70, 63, 76)
('21-03-08 00:39:58.41065', 72, 79, 70, 65, 94, 68, 65, 71)
('21-03-08 00:39:58.42695', 68, 75, 69, 65, 79, 70, 58, 67)
('21-03-08 00:39:58.44788', 64, 68, 65, 66, 75, 66, 54, 60)
('21-03-08 00:39:58.47031', 56, 63, 59, 61, 78, 62, 54, 51)
('21-03-08 00:39:58.48816', 50, 64, 53, 57, 74, 56, 54, 49)
('21-03-08 00:39:58.50925', 56, 70, 53, 62, 79, 55, 51, 51)
('21-03-08 00:39:58.53125', 60, 74, 59, 54, 74, 49, 50, 48)
('21-03-08 00:39:58.54689', 60, 72, 59, 57, 77, 48, 48, 47)
('21-03-08 00:39:58.56783', 63, 71, 62, 66, 78, 48, 48, 47)
('21-03-08 00:39:58.59004', 66, 66, 66, 64, 80, 48, 47, 47)
('21-03-08 00:39:58.60920', 64, 60, 70, 63, 78, 48, 51, 46)
('21-03-08 00:39:58.62777', 62, 52, 64, 64, 81, 51, 48, 46)
('21-03-08 00:39:58.65446', 65, 53, 65, 65, 77, 51, 50, 43)
('21-03-08 00:39:58.66672', 62, 53, 59, 58, 73, 53, 49, 46)
('21-03-08 00:39:58.68933', 61, 58, 61, 67, 76, 50, 51, 48)
('21-03-08 00:39:58.71027', 59, 53, 54, 64, 72, 49, 45, 46)
('21-03-08 00:39:58.72935', 56, 57, 54, 65, 74, 43, 46, 51)
('21-03-08 00:39:58.74832', 57, 63, 56, 64, 80, 41, 44, 55)
('21-03-08 00:39:58.77019', 60, 63, 58, 68, 79, 46, 46, 54)
('21-03-08 00:39:58.79328', 62, 62, 60, 65, 74, 49, 46, 55)
('21-03-08 00:39:58.80832', 60, 63, 62, 64, 72, 51, 46, 58)
('21-03-08 00:39:58.83031', 61, 60, 64, 64, 68, 52, 46, 53)
('21-03-08 00:39:58.85365', 53, 60, 65, 66, 65, 55, 48, 52)
('21-03-08 00:39:58.86765', 58, 59, 73, 67, 66, 50, 47, 56)
('21-03-08 00:39:58.89122', 53, 61, 72, 62, 59, 49, 46, 52)
('21-03-08 00:39:58.91324', 56, 68, 74, 68, 69, 50, 47, 49)
('21-03-08 00:39:58.92976', 56, 70, 78, 69, 76, 49, 46, 50)
('21-03-08 00:39:58.95104', 58, 64, 81, 64, 76, 50, 47, 55)
('21-03-08 00:39:58.97246', 53, 66, 72, 64, 82, 54, 48, 56)
('21-03-08 00:39:58.98845', 52, 62, 69, 63, 87, 54, 47, 58)
('21-03-08 00:39:59.01080', 54, 54, 74, 61, 87, 50, 45, 57)
('21-03-08 00:39:59.03473', 54, 61, 70, 66, 88, 50, 47, 57)
('21-03-08 00:39:59.04753', 53, 69, 66, 70, 89, 48, 47, 57)
('21-03-08 00:39:59.07016', 49, 65, 71, 70, 95, 51, 43, 52)
('21-03-08 00:39:59.09331', 48, 69, 72, 71, 93, 59, 47, 51)
('21-03-08 00:39:59.10760', 47, 73, 65, 69, 85, 60, 52, 53)
('21-03-08 00:39:59.13027', 52, 69, 64, 63, 90, 67, 51, 51)
('21-03-08 00:39:59.15366', 59, 66, 66, 59, 85, 67, 47, 46)
('21-03-08 00:39:59.16801', 63, 69, 64, 50, 69, 64, 50, 50)
('21-03-08 00:39:59.19596', 65, 68, 66, 51, 70, 56, 46, 52)
('21-03-08 00:39:59.21289', 65, 62, 67, 50, 74, 58, 44, 52)
('21-03-08 00:39:59.22820', 61, 55, 67, 53, 65, 51, 45, 53)
('21-03-08 00:39:59.25000', 56, 56, 67, 52, 66, 45, 45, 53)
('21-03-08 00:39:59.27266', 53, 60, 70, 57, 74, 48, 41, 48)
('21-03-08 00:39:59.28780', 54, 62, 67, 60, 76, 49, 47, 51)
('21-03-08 00:39:59.31012', 52, 70, 70, 63, 73, 50, 48, 50)
('21-03-08 00:39:59.34106', 51, 73, 71, 60, 74, 48, 47, 46)
('21-03-08 00:39:59.34763', 58, 74, 69, 60, 79, 50, 49, 46)
('21-03-08 00:39:59.37056', 60, 74, 67, 61, 80, 51, 53, 46)
('21-03-08 00:39:59.39319', 59, 69, 65, 59, 75, 51, 50, 44)
('21-03-08 00:39:59.40751', 57, 65, 67, 58, 75, 46, 47, 43)
('21-03-08 00:39:59.43018', 60, 64, 64, 59, 71, 48, 52, 47)
('21-03-08 00:39:59.45364', 53, 60, 67, 61, 72, 53, 52, 44)
('21-03-08 00:39:59.46787', 56, 56, 64, 58, 65, 49, 48, 48)
('21-03-08 00:39:59.49019', 57, 61, 65, 63, 78, 55, 47, 52)
('21-03-08 00:39:59.51291', 61, 59, 58, 65, 77, 56, 49, 54)
('21-03-08 00:39:59.52834', 61, 60, 59, 65, 83, 57, 49, 53)
('21-03-08 00:39:59.55014', 66, 57, 52, 65, 82, 53, 49, 54)
('21-03-08 00:39:59.57282', 62, 58, 53, 64, 84, 56, 51, 54)
('21-03-08 00:39:59.58814', 68, 54, 57, 64, 83, 48, 52, 49)
('21-03-08 00:39:59.61044', 65, 56, 54, 59, 84, 48, 50, 48)
('21-03-08 00:39:59.63294', 67, 57, 59, 67, 84, 48, 47, 50)
('21-03-08 00:39:59.64782', 67, 65, 61, 65, 88, 48, 48, 52)
('21-03-08 00:39:59.67051', 67, 66, 64, 65, 87, 44, 44, 55)
('21-03-08 00:39:59.69306', 61, 66, 65, 59, 80, 47, 44, 56)
('21-03-08 00:39:59.71513', 62, 67, 66, 60, 84, 49, 47, 56)
('21-03-08 00:39:59.73004', 56, 69, 65, 50, 81, 52, 44, 53)
('21-03-08 00:39:59.75351', 55, 70, 64, 55, 78, 53, 42, 53)
('21-03-08 00:39:59.77522', 54, 67, 63, 56, 77, 56, 43, 51)
('21-03-08 00:39:59.79182', 55, 68, 61, 59, 76, 53, 43, 54)
('21-03-08 00:39:59.81271', 56, 70, 65, 62, 79, 53, 37, 54)
('21-03-08 00:39:59.83548', 54, 67, 61, 63, 72, 49, 37, 57)
('21-03-08 00:39:59.85019', 54, 63, 57, 59, 73, 49, 39, 58)
('21-03-08 00:39:59.87295', 53, 61, 59, 59, 76, 49, 41, 57)
('21-03-08 00:39:59.89577', 53, 60, 62, 56, 73, 47, 40, 50)
('21-03-08 00:39:59.91167', 56, 60, 59, 60, 69, 47, 41, 49)
('21-03-08 00:39:59.93292', 63, 58, 61, 66, 78, 46, 47, 47)
('21-03-08 00:39:59.95791', 58, 59, 64, 67, 75, 46, 44, 45)
('21-03-08 00:39:59.97068', 60, 60, 60, 72, 70, 41, 45, 44)
('21-03-08 00:39:59.99394', 57, 61, 54, 73, 78, 43, 44, 45)
('21-03-08 00:40:00.01509', 54, 60, 53, 66, 75, 39, 45, 45)
('21-03-08 00:40:00.03958', 51, 64, 56, 64, 74, 48, 40, 47)
('21-03-08 00:40:00.05290', 53, 60, 55, 62, 72, 43, 39, 51)
('21-03-08 00:40:00.07533', 58, 60, 59, 54, 73, 45, 38, 47)
('21-03-08 00:40:00.09003', 60, 62, 61, 51, 70, 49, 42, 49)
('21-03-08 00:40:00.12301', 60, 59, 60, 52, 73, 53, 39, 52)
('21-03-08 00:40:00.13521', 57, 60, 58, 46, 71, 48, 41, 56)
('21-03-08 00:40:00.15228', 59, 64, 59, 59, 82, 54, 43, 55)
('21-03-08 00:40:00.17269', 57, 70, 58, 63, 86, 58, 45, 57)
('21-03-08 00:40:00.19505', 55, 68, 62, 62, 88, 59, 43, 57)
('21-03-08 00:40:00.21064', 57, 71, 63, 64, 89, 59, 48, 58)
('21-03-08 00:40:00.23476', 61, 74, 61, 65, 87, 57, 44, 52)
('21-03-08 00:40:00.25650', 59, 72, 64, 54, 77, 54, 45, 50)
('21-03-08 00:40:00.27059', 57, 75, 66, 53, 77, 52, 44, 55)
('21-03-08 00:40:00.29340', 59, 72, 63, 57, 78, 51, 45, 60)
('21-03-08 00:40:00.31679', 59, 70, 68, 62, 79, 53, 40, 57)
('21-03-08 00:40:00.33082', 56, 74, 70, 64, 76, 55, 44, 58)
('21-03-08 00:40:00.36184', 61, 77, 71, 65, 77, 55, 42, 61)
('21-03-08 00:40:00.37530', 60, 67, 65, 64, 76, 52, 43, 57)
('21-03-08 00:40:00.39093', 58, 73, 66, 66, 68, 49, 42, 50)
('21-03-08 00:40:00.41358', 57, 73, 68, 60, 64, 43, 41, 52)
('21-03-08 00:40:00.43501', 62, 64, 69, 54, 63, 45, 39, 52)
('21-03-08 00:40:00.45024', 60, 62, 67, 52, 69, 45, 41, 50)
('21-03-08 00:40:00.47363', 60, 70, 70, 55, 72, 48, 42, 53)
('21-03-08 00:40:00.49527', 62, 71, 69, 52, 76, 58, 41, 55)
('21-03-08 00:40:00.51073', 66, 71, 63, 57, 81, 60, 45, 53)
('21-03-08 00:40:00.53282', 59, 73, 63, 62, 81, 61, 43, 57)
('21-03-08 00:40:00.55571', 60, 74, 66, 68, 77, 60, 41, 60)
('21-03-08 00:40:00.57062', 63, 70, 67, 70, 71, 61, 42, 60)
('21-03-08 00:40:00.59288', 60, 68, 63, 74, 68, 53, 47, 61)
('21-03-08 00:40:00.61515', 59, 66, 64, 67, 67, 55, 47, 60)
('21-03-08 00:40:00.62990', 64, 63, 64, 69, 77, 55, 47, 57)
('21-03-08 00:40:00.65228', 59, 63, 58, 69, 79, 58, 49, 54)
('21-03-08 00:40:00.67486', 56, 63, 57, 65, 88, 58, 49, 53)
('21-03-08 00:40:00.69726', 59, 61, 61, 63, 92, 60, 54, 52)
('21-03-08 00:40:00.71253', 52, 62, 58, 66, 89, 64, 54, 55)
('21-03-08 00:40:00.73508', 52, 63, 54, 66, 84, 60, 57, 51)
('21-03-08 00:40:00.75850', 53, 65, 58, 62, 84, 58, 61, 52)
('21-03-08 00:40:00.77373', 54, 65, 58, 61, 78, 57, 60, 51)
('21-03-08 00:40:00.79512', 60, 69, 59, 62, 79, 52, 55, 48)
('21-03-08 00:40:00.81763', 62, 72, 62, 61, 85, 44, 55, 48)
('21-03-08 00:40:00.83282', 65, 69, 65, 55, 83, 47, 59, 49)
('21-03-08 00:40:00.85774', 69, 67, 64, 56, 78, 47, 55, 46)
('21-03-08 00:40:00.87863', 64, 66, 66, 57, 81, 47, 54, 50)
('21-03-08 00:40:00.89270', 62, 67, 66, 60, 89, 46, 55, 59)
('21-03-08 00:40:00.91528', 61, 61, 63, 60, 87, 49, 53, 56)
('21-03-08 00:40:00.93810', 59, 69, 63, 59, 86, 44, 45, 57)
('21-03-08 00:40:00.95642', 58, 69, 62, 57, 85, 42, 45, 59)
('21-03-08 00:40:00.97504', 60, 74, 63, 58, 79, 44, 46, 58)
('21-03-08 00:40:00.99771', 55, 69, 62, 51, 60, 53, 41, 49)
('21-03-08 00:40:01.01586', 56, 70, 62, 55, 57, 54, 42, 52)
('21-03-08 00:40:01.03527', 53, 66, 64, 62, 60, 59, 49, 56)
('21-03-08 00:40:01.05777', 57, 60, 65, 65, 63, 59, 51, 54)
('21-03-08 00:40:01.07296', 61, 62, 64, 66, 65, 57, 50, 55)
('21-03-08 00:40:01.09529', 65, 61, 64, 67, 70, 53, 51, 55)
('21-03-08 00:40:01.11802', 68, 64, 65, 65, 71, 52, 51, 55)
('21-03-08 00:40:01.13244', 70, 63, 62, 64, 68, 48, 44, 49)
('21-03-08 00:40:01.15599', 69, 66, 60, 60, 67, 50, 43, 47)
('21-03-08 00:40:01.17785', 65, 58, 58, 54, 66, 51, 43, 43)
('21-03-08 00:40:01.19265', 62, 64, 57, 53, 67, 48, 44, 45)
('21-03-08 00:40:01.21503', 59, 60, 55, 55, 77, 47, 45, 47)
('21-03-08 00:40:01.23988', 58, 56, 52, 53, 82, 50, 47, 47)
('21-03-08 00:40:01.25334', 58, 56, 54, 54, 87, 49, 43, 53)
('21-03-08 00:40:01.27543', 60, 57, 51, 60, 92, 55, 46, 52)
('21-03-08 00:40:01.29773', 65, 53, 54, 64, 94, 56, 46, 55)
('21-03-08 00:40:01.32005', 62, 54, 57, 59, 87, 57, 49, 54)
('21-03-08 00:40:01.33492', 61, 59, 58, 60, 85, 57, 47, 54)
('21-03-08 00:40:01.35774', 63, 57, 55, 61, 85, 59, 48, 52)
('21-03-08 00:40:01.37252', 63, 60, 58, 63, 85, 54, 47, 57)
('21-03-08 00:40:01.40493', 60, 59, 52, 62, 84, 53, 45, 57)
('21-03-08 00:40:01.42669', 59, 55, 53, 69, 86, 50, 41, 54)
('21-03-08 00:40:01.43256', 59, 56, 51, 68, 83, 52, 42, 57)
('21-03-08 00:40:01.45551', 56, 57, 53, 67, 78, 50, 42, 54)
('21-03-08 00:40:01.47769', 54, 55, 53, 62, 74, 48, 41, 47)
('21-03-08 00:40:01.49271', 52, 58, 52, 67, 73, 53, 46, 41)
('21-03-08 00:40:01.51534', 57, 61, 55, 64, 65, 56, 48, 42)
('21-03-08 00:40:01.53970', 63, 63, 57, 64, 70, 56, 49, 40)
('21-03-08 00:40:01.55255', 58, 65, 54, 68, 72, 59, 52, 44)
('21-03-08 00:40:01.57529', 59, 68, 54, 67, 71, 59, 52, 48)
('21-03-08 00:40:01.59786', 59, 69, 57, 62, 72, 56, 48, 51)
('21-03-08 00:40:01.62039', 59, 70, 55, 59, 73, 55, 43, 50)
('21-03-08 00:40:01.63500', 59, 69, 56, 64, 68, 57, 46, 54)
('21-03-08 00:40:01.65774', 60, 66, 60, 61, 71, 55, 42, 51)
('21-03-08 00:40:01.68030', 60, 63, 60, 65, 78, 55, 41, 52)
('21-03-08 00:40:01.71224', 59, 63, 68, 64, 72, 55, 41, 52)
('21-03-08 00:40:01.72584', 62, 68, 70, 72, 76, 55, 46, 58)
('21-03-08 00:40:01.74118', 58, 65, 69, 70, 88, 54, 43, 60)
('21-03-08 00:40:01.75647', 58, 71, 68, 70, 84, 53, 43, 59)
('21-03-08 00:40:01.77775', 61, 71, 69, 72, 82, 56, 44, 56)
('21-03-08 00:40:01.80016', 65, 75, 63, 76, 86, 54, 44, 59)
('21-03-08 00:40:01.81559', 59, 67, 59, 73, 84, 53, 39, 53)
('21-03-08 00:40:01.83754', 64, 72, 61, 73, 73, 49, 36, 46)
('21-03-08 00:40:01.86063', 64, 67, 59, 73, 72, 51, 38, 49)
('21-03-08 00:40:01.87763', 69, 72, 60, 70, 73, 46, 41, 50)
('21-03-08 00:40:01.89811', 69, 66, 62, 65, 66, 52, 42, 47)
('21-03-08 00:40:01.92020', 69, 68, 68, 59, 69, 52, 45, 50)
('21-03-08 00:40:01.93516', 63, 66, 66, 58, 66, 50, 47, 53)
('21-03-08 00:40:01.95867', 65, 65, 68, 55, 66, 49, 49, 50)
